task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
24	53/594f03	4069430	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SUMMARY_CLUSTER_STATS (1)	COMPLETED	0	2025-07-14 03:05:06.591	2.6s	1.3s	271.9%	96.1 MB	1.5 GB	28.9 MB	100.7 KB
26	bd/063120	4069503	UMI_PIPELINE:UMI_POLISHING:GLUE_CLUSTERS (barcode02)	COMPLETED	0	2025-07-14 03:05:06.813	6.4s	3.3s	104.1%	4.4 MB	5.5 MB	342.5 MB	329.6 MB
43	9b/2a302f	4076054	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 03:05:13.600	1h 14m 52s	1h 14m 49s	196.2%	2.5 GB	188.9 GB	59.4 MB	28.2 MB
44	c7/d1e684	4075765	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 03:05:13.534	1h 15m 17s	1h 15m 16s	196.2%	2.5 GB	188.8 GB	58.8 MB	27.9 MB
56	a6/afab75	4075916	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 03:05:13.570	1h 15m 33s	1h 15m 31s	197.0%	2.5 GB	188.9 GB	60 MB	28.4 MB
38	f8/de356e	4075783	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 03:05:13.542	1h 15m 34s	1h 15m 31s	199.0%	2.6 GB	188.8 GB	58.6 MB	27.7 MB
46	40/6d6e4a	4075834	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 03:05:13.554	1h 15m 47s	1h 15m 45s	193.5%	2.3 GB	188.9 GB	58.9 MB	27.9 MB
36	3a/f38f1a	4075806	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 03:05:13.547	1h 16m 8s	1h 16m 7s	195.3%	2.5 GB	188.9 GB	58.7 MB	27.8 MB
62	2c/363aa2	4075940	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 03:05:13.573	1h 16m 29s	1h 16m 27s	198.8%	2.3 GB	189 GB	59.8 MB	28.3 MB
35	50/fef617	4075758	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 03:05:13.529	1h 16m 37s	1h 16m 36s	195.0%	2.5 GB	188.9 GB	58.7 MB	27.8 MB
28	53/47770a	4075729	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 03:05:13.488	1h 16m 52s	1h 16m 51s	195.5%	2.5 GB	189 GB	59.6 MB	28.3 MB
52	cc/aaa046	4076111	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 03:05:13.611	1h 16m 52s	1h 16m 49s	193.9%	2.5 GB	188.9 GB	59.3 MB	28.1 MB
29	21/fba1cd	4076002	UMI_PIPELINE:UMI_POLISHING:POLISH_CLUSTER (barcode02)	COMPLETED	0	2025-07-14 03:05:13.589	1h 17m 25s	1h 17m 24s	196.3%	2.5 GB	188.9 GB	60 MB	28.5 MB
