task_id	hash	process	tag	status	exit	container	cpus	time	disk	memory	start	complete	duration	realtime	read_bytes	write_bytes	workdir	%mem	%cpu	vmem
67	9b/4ff20f	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:35:56.689	2025-09-02 22:36:38.611	42s	40.2s	12 KB	160 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/9b/4ff20fc95e9d89e028e20549a40a6d	1.1%	216.2%	25.7 GB
69	94/3604b3	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:35:58.495	2025-09-02 22:36:38.935	40.5s	38.4s	108 KB	159.7 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/94/3604b30961e33ffe465946f9886415	1.2%	227.0%	26.2 GB
71	a4/b24f4a	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:36:00.312	2025-09-02 22:36:39.056	38.8s	36.6s	16 KB	158.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/a4/b24f4a8f9291efec7e46fc7a21f920	1.0%	236.2%	3 GB
72	98/9ece9c	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:MAP_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:36:02.028	2025-09-02 22:36:39.176	37.2s	35s	20 KB	159.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/98/9ece9c39234cc862bf49ba28a3aeeb	1.1%	247.4%	25.5 GB
82	c3/d49e49	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:36:28.565	2025-09-02 22:36:40.200	11.7s	9.7s	2.1 MB	277.4 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/c3/d49e497a50aaac195ecf942a09951c	0.0%	92.3%	134.2 MB
79	22/a4835b	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:36:22.233	2025-09-02 22:36:41.023	18.9s	17s	1.7 MB	398.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/22/a4835baf6db125bbe375f6e74f1730	0.0%	92.2%	124.8 MB
80	14/e3f7e7	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:36:25.120	2025-09-02 22:36:42.657	17.6s	15.9s	4 KB	396.2 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/14/e3f7e747b36baecf954c7c298137dd	0.0%	94.4%	124.8 MB
85	4a/2e9db7	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:DETECT_UMI_FASTQ	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:36:34.104	2025-09-02 22:36:43.189	9.2s	7.9s	108 KB	267.9 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/4a/2e9db7eb094f8e3d195d06957ceee1	0.0%	97.2%	134.1 MB
81	b9/061204	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:36:25.909	2025-09-02 22:36:43.298	17.5s	15.6s	0	398.8 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/b9/06120492bce7594154f779e84bba1d	0.0%	93.4%	124.8 MB
83	30/ff2061	UMI_PIPELINE:OFFLINE_UMI_PROCESSING:SPLIT_READS	-	COMPLETED	0	genepi/umi-pipeline-nfv1.0.0:latest	1	-	-	-	2025-09-02 22:36:31.033	2025-09-02 22:36:45.997	15s	13.3s	1.3 MB	391.7 MB	/media/qf0297/sequencing/umi-pipeline-nf/work/30/ff2061a51417b90b7ca490ce33545a	0.0%	96.7%	124.8 MB
