log_file	region	median_depth
barcode02_combined_clusters_17_smolecule.log	18153:0.0-5195.0	16.0
barcode02_combined_clusters_17_smolecule.log	18166:0.0-5197.0	9.0
barcode02_combined_clusters_17_smolecule.log	18206:0.0-5198.0	13.0
barcode02_combined_clusters_17_smolecule.log	18250:0.0-5195.0	15.0
barcode02_combined_clusters_17_smolecule.log	18267:0.0-5195.0	13.0
barcode02_combined_clusters_17_smolecule.log	18268:0.0-5197.0	8.0
barcode02_combined_clusters_17_smolecule.log	18285:0.0-5198.0	8.0
barcode02_combined_clusters_17_smolecule.log	1830:0.0-5195.0	20.0
barcode02_combined_clusters_17_smolecule.log	1832:0.0-5198.0	13.0
barcode02_combined_clusters_17_smolecule.log	18335:0.0-5197.0	9.0
barcode02_combined_clusters_17_smolecule.log	1833:0.0-5201.0	12.0
barcode02_combined_clusters_17_smolecule.log	18355:0.0-5191.0	7.0
barcode02_combined_clusters_17_smolecule.log	18359:0.0-5193.0	8.0
barcode02_combined_clusters_17_smolecule.log	1835:0.0-5195.0	7.0
barcode02_combined_clusters_17_smolecule.log	1836:0.0-5201.0	7.0
barcode02_combined_clusters_17_smolecule.log	1837:0.0-5193.0	9.0
barcode02_combined_clusters_17_smolecule.log	18414:0.0-5197.0	18.0
barcode02_combined_clusters_17_smolecule.log	1842:0.0-5197.0	12.0
barcode02_combined_clusters_17_smolecule.log	18451:0.0-5191.0	9.0
barcode02_combined_clusters_17_smolecule.log	1845:0.0-5194.0	12.0
barcode02_combined_clusters_17_smolecule.log	18475:0.0-5200.0	9.0
barcode02_combined_clusters_17_smolecule.log	18473:0.0-5194.0	8.0
barcode02_combined_clusters_18_smolecule.log	18484:0.0-5199.0	11.0
barcode02_combined_clusters_18_smolecule.log	1851:0.0-5195.0	20.0
barcode02_combined_clusters_18_smolecule.log	1854:0.0-5194.0	10.0
barcode02_combined_clusters_18_smolecule.log	1856:0.0-5195.0	7.0
barcode02_combined_clusters_18_smolecule.log	1857:0.0-5193.0	20.0
barcode02_combined_clusters_18_smolecule.log	18591:0.0-5194.0	9.0
barcode02_combined_clusters_18_smolecule.log	1858:0.0-5201.0	17.0
barcode02_combined_clusters_18_smolecule.log	1864:0.0-5197.0	7.0
barcode02_combined_clusters_18_smolecule.log	18618:0.0-5193.0	15.0
barcode02_combined_clusters_18_smolecule.log	18669:0.0-5199.0	7.0
barcode02_combined_clusters_18_smolecule.log	18681:0.0-5198.0	7.0
barcode02_combined_clusters_18_smolecule.log	18698:0.0-5201.0	11.0
barcode02_combined_clusters_18_smolecule.log	18724:0.0-5195.0	7.0
barcode02_combined_clusters_18_smolecule.log	1872:0.0-5198.0	14.0
barcode02_combined_clusters_18_smolecule.log	1875:0.0-5195.0	15.0
barcode02_combined_clusters_18_smolecule.log	18790:0.0-5193.0	7.0
barcode02_combined_clusters_18_smolecule.log	18842:0.0-5201.0	16.0
barcode02_combined_clusters_18_smolecule.log	18816:0.0-5193.0	13.0
barcode02_combined_clusters_18_smolecule.log	1891:0.0-5198.0	7.0
barcode02_combined_clusters_18_smolecule.log	1887:0.0-5197.0	12.0
barcode02_combined_clusters_18_smolecule.log	18920:0.0-5195.0	10.0
barcode02_combined_clusters_18_smolecule.log	18926:0.0-5198.0	9.0
barcode02_combined_clusters_18_smolecule.log	1892:0.0-5198.0	10.0
barcode02_combined_clusters_18_smolecule.log	18949:0.0-5198.0	16.0
barcode02_combined_clusters_18_smolecule.log	1894:0.0-5196.0	18.0
barcode02_combined_clusters_18_smolecule.log	18986:0.0-5193.0	6.0
barcode02_combined_clusters_18_smolecule.log	19001:0.0-5195.0	12.0
barcode02_combined_clusters_18_smolecule.log	19012:0.0-5194.0	11.0
barcode02_combined_clusters_18_smolecule.log	1902:0.0-5195.0	11.0
barcode02_combined_clusters_18_smolecule.log	19028:0.0-5193.0	11.0
barcode02_combined_clusters_18_smolecule.log	1905:0.0-5195.0	13.0
barcode02_combined_clusters_18_smolecule.log	19060:0.0-5194.0	6.0
barcode02_combined_clusters_18_smolecule.log	19082:0.0-5191.0	6.0
barcode02_combined_clusters_18_smolecule.log	1907:0.0-5191.0	14.0
barcode02_combined_clusters_18_smolecule.log	19142:0.0-5194.0	13.0
barcode02_combined_clusters_18_smolecule.log	19148:0.0-5195.0	7.0
barcode02_combined_clusters_18_smolecule.log	19152:0.0-5201.0	6.0
barcode02_combined_clusters_18_smolecule.log	19170:0.0-5194.0	6.0
barcode02_combined_clusters_18_smolecule.log	19171:0.0-5193.0	16.0
barcode02_combined_clusters_18_smolecule.log	1917:0.0-5200.0	9.0
barcode02_combined_clusters_18_smolecule.log	1918:0.0-5198.0	20.0
barcode02_combined_clusters_18_smolecule.log	19195:0.0-5197.0	9.0
barcode02_combined_clusters_18_smolecule.log	19211:0.0-5196.0	14.0
barcode02_combined_clusters_18_smolecule.log	19255:0.0-5198.0	7.0
barcode02_combined_clusters_18_smolecule.log	1923:0.0-5195.0	19.0
barcode02_combined_clusters_18_smolecule.log	19263:0.0-5198.0	10.0
barcode02_combined_clusters_18_smolecule.log	1927:0.0-5193.0	9.0
barcode02_combined_clusters_18_smolecule.log	19284:0.0-5195.0	11.0
barcode02_combined_clusters_18_smolecule.log	1931:0.0-5199.0	9.0
barcode02_combined_clusters_18_smolecule.log	19324:0.0-5194.0	7.0
barcode02_combined_clusters_19_smolecule.log	19327:0.0-5192.0	8.0
barcode02_combined_clusters_19_smolecule.log	19332:0.0-5197.0	14.0
barcode02_combined_clusters_19_smolecule.log	19348:0.0-5195.0	6.0
barcode02_combined_clusters_19_smolecule.log	1935:0.0-5194.0	20.0
barcode02_combined_clusters_19_smolecule.log	1934:0.0-5193.0	10.0
barcode02_combined_clusters_19_smolecule.log	1939:0.0-5194.0	18.0
barcode02_combined_clusters_19_smolecule.log	19431:0.0-5198.0	7.0
barcode02_combined_clusters_19_smolecule.log	19471:0.0-5197.0	12.0
barcode02_combined_clusters_19_smolecule.log	1943:0.0-5199.0	18.0
barcode02_combined_clusters_19_smolecule.log	194:0.0-5196.0	16.0
barcode02_combined_clusters_19_smolecule.log	19504:0.0-5195.0	18.0
barcode02_combined_clusters_19_smolecule.log	19521:0.0-5193.0	15.0
barcode02_combined_clusters_19_smolecule.log	19516:0.0-5195.0	8.0
barcode02_combined_clusters_19_smolecule.log	19569:0.0-5194.0	10.0
barcode02_combined_clusters_19_smolecule.log	19543:0.0-5201.0	8.0
barcode02_combined_clusters_19_smolecule.log	1956:0.0-5195.0	9.0
barcode02_combined_clusters_19_smolecule.log	19580:0.0-5200.0	13.0
barcode02_combined_clusters_19_smolecule.log	19584:0.0-5195.0	12.0
barcode02_combined_clusters_19_smolecule.log	1959:0.0-5191.0	16.0
barcode02_combined_clusters_19_smolecule.log	1958:0.0-5195.0	12.0
barcode02_combined_clusters_19_smolecule.log	19623:0.0-5198.0	17.0
barcode02_combined_clusters_19_smolecule.log	1962:0.0-5191.0	20.0
barcode02_combined_clusters_19_smolecule.log	19663:0.0-5194.0	12.0
barcode02_combined_clusters_19_smolecule.log	19668:0.0-5200.0	9.0
barcode02_combined_clusters_19_smolecule.log	1969:0.0-5200.0	6.0
barcode02_combined_clusters_19_smolecule.log	19719:0.0-5193.0	10.0
barcode02_combined_clusters_19_smolecule.log	19724:0.0-5198.0	11.0
barcode02_combined_clusters_19_smolecule.log	19805:0.0-5195.0	16.0
barcode02_combined_clusters_19_smolecule.log	1978:0.0-5195.0	7.0
barcode02_combined_clusters_19_smolecule.log	19901:0.0-5193.0	6.0
barcode02_combined_clusters_19_smolecule.log	1984:0.0-5194.0	18.0
barcode02_combined_clusters_19_smolecule.log	1997:0.0-5199.0	15.0
barcode02_combined_clusters_19_smolecule.log	19981:0.0-5201.0	20.0
barcode02_combined_clusters_19_smolecule.log	19983:0.0-5195.0	8.0
barcode02_combined_clusters_19_smolecule.log	19995:0.0-5194.0	13.0
barcode02_combined_clusters_19_smolecule.log	199:0.0-5198.0	9.0
barcode02_combined_clusters_19_smolecule.log	20005:0.0-5195.0	10.0
barcode02_combined_clusters_19_smolecule.log	20036:0.0-5197.0	19.0
barcode02_combined_clusters_19_smolecule.log	20047:0.0-5198.0	9.0
barcode02_combined_clusters_19_smolecule.log	20087:0.0-5198.0	10.0
barcode02_combined_clusters_19_smolecule.log	20058:0.0-5195.0	11.0
barcode02_combined_clusters_19_smolecule.log	20126:0.0-5196.0	13.0
barcode02_combined_clusters_19_smolecule.log	2010:0.0-5194.0	8.0
barcode02_combined_clusters_19_smolecule.log	20136:0.0-5196.0	9.0
barcode02_combined_clusters_19_smolecule.log	2014:0.0-5197.0	16.0
barcode02_combined_clusters_19_smolecule.log	2016:0.0-5197.0	8.0
barcode02_combined_clusters_19_smolecule.log	20186:0.0-5198.0	6.0
barcode02_combined_clusters_19_smolecule.log	20187:0.0-5198.0	9.0
barcode02_combined_clusters_19_smolecule.log	20228:0.0-5196.0	6.0
barcode02_combined_clusters_19_smolecule.log	2020:0.0-5202.0	10.0
barcode02_combined_clusters_1_smolecule.log	10004:0.0-5199.0	12.0
barcode02_combined_clusters_1_smolecule.log	10005:0.0-5195.0	12.0
barcode02_combined_clusters_1_smolecule.log	1001:0.0-5201.0	20.0
barcode02_combined_clusters_1_smolecule.log	10020:0.0-5194.0	12.0
barcode02_combined_clusters_1_smolecule.log	10028:0.0-5199.0	15.0
barcode02_combined_clusters_1_smolecule.log	10043:0.0-5195.0	20.0
barcode02_combined_clusters_1_smolecule.log	10046:0.0-5199.0	13.0
barcode02_combined_clusters_1_smolecule.log	1004:0.0-5197.0	13.0
barcode02_combined_clusters_1_smolecule.log	10050:0.0-5204.0	20.0
barcode02_combined_clusters_1_smolecule.log	10052:0.0-5198.0	8.0
barcode02_combined_clusters_1_smolecule.log	10058:0.0-5198.0	6.0
barcode02_combined_clusters_1_smolecule.log	10059:0.0-5198.0	15.0
barcode02_combined_clusters_1_smolecule.log	1005:0.0-5195.0	7.0
barcode02_combined_clusters_1_smolecule.log	10063:0.0-5201.0	14.0
barcode02_combined_clusters_1_smolecule.log	10065:0.0-5198.0	8.0
barcode02_combined_clusters_1_smolecule.log	10090:0.0-5197.0	7.0
barcode02_combined_clusters_1_smolecule.log	1009:0.0-5195.0	20.0
barcode02_combined_clusters_1_smolecule.log	10101:0.0-5198.0	6.0
barcode02_combined_clusters_1_smolecule.log	10110:0.0-5197.0	11.0
barcode02_combined_clusters_1_smolecule.log	10117:0.0-5195.0	19.0
barcode02_combined_clusters_1_smolecule.log	10134:0.0-5195.0	6.0
barcode02_combined_clusters_1_smolecule.log	10141:0.0-5198.0	6.0
barcode02_combined_clusters_1_smolecule.log	10146:0.0-5195.0	10.0
barcode02_combined_clusters_1_smolecule.log	10147:0.0-5195.0	8.0
barcode02_combined_clusters_1_smolecule.log	10154:0.0-5197.0	6.0
barcode02_combined_clusters_1_smolecule.log	1016:0.0-5193.0	17.0
barcode02_combined_clusters_1_smolecule.log	10170:0.0-5201.0	12.0
barcode02_combined_clusters_1_smolecule.log	10178:0.0-5195.0	20.0
barcode02_combined_clusters_1_smolecule.log	10179:0.0-5195.0	8.0
barcode02_combined_clusters_1_smolecule.log	10186:0.0-5195.0	7.0
barcode02_combined_clusters_1_smolecule.log	10196:0.0-5198.0	8.0
barcode02_combined_clusters_1_smolecule.log	1019:0.0-5198.0	12.0
barcode02_combined_clusters_1_smolecule.log	10206:0.0-5205.0	8.0
barcode02_combined_clusters_1_smolecule.log	10208:0.0-5198.0	10.0
barcode02_combined_clusters_1_smolecule.log	10215:0.0-5199.0	8.0
barcode02_combined_clusters_1_smolecule.log	10234:0.0-5201.0	13.0
barcode02_combined_clusters_1_smolecule.log	10236:0.0-5193.0	10.0
barcode02_combined_clusters_1_smolecule.log	1025:0.0-5195.0	13.0
barcode02_combined_clusters_1_smolecule.log	10253:0.0-5195.0	19.0
barcode02_combined_clusters_1_smolecule.log	10261:0.0-5197.0	11.0
barcode02_combined_clusters_1_smolecule.log	10262:0.0-5197.0	10.0
barcode02_combined_clusters_1_smolecule.log	10269:0.0-5201.0	7.0
barcode02_combined_clusters_1_smolecule.log	10267:0.0-5197.0	6.0
barcode02_combined_clusters_1_smolecule.log	10277:0.0-5194.0	11.0
barcode02_combined_clusters_1_smolecule.log	10274:0.0-5196.0	10.0
barcode02_combined_clusters_1_smolecule.log	1028:0.0-5199.0	14.0
barcode02_combined_clusters_1_smolecule.log	10303:0.0-5195.0	10.0
barcode02_combined_clusters_1_smolecule.log	10296:0.0-5201.0	11.0
barcode02_combined_clusters_1_smolecule.log	10305:0.0-5195.0	14.0
barcode02_combined_clusters_1_smolecule.log	10306:0.0-5198.0	8.0
barcode02_combined_clusters_20_smolecule.log	20272:0.0-5197.0	11.0
barcode02_combined_clusters_20_smolecule.log	2027:0.0-5195.0	17.0
barcode02_combined_clusters_20_smolecule.log	20284:0.0-5199.0	10.0
barcode02_combined_clusters_20_smolecule.log	2029:0.0-5198.0	20.0
barcode02_combined_clusters_20_smolecule.log	202:0.0-5195.0	8.0
barcode02_combined_clusters_20_smolecule.log	2034:0.0-5199.0	12.0
barcode02_combined_clusters_20_smolecule.log	2036:0.0-5195.0	15.0
barcode02_combined_clusters_20_smolecule.log	20419:0.0-5201.0	20.0
barcode02_combined_clusters_20_smolecule.log	20458:0.0-5201.0	7.0
barcode02_combined_clusters_20_smolecule.log	20481:0.0-5198.0	12.0
barcode02_combined_clusters_20_smolecule.log	2048:0.0-5198.0	16.0
barcode02_combined_clusters_20_smolecule.log	204:0.0-5197.0	16.0
barcode02_combined_clusters_20_smolecule.log	20523:0.0-5197.0	9.0
barcode02_combined_clusters_20_smolecule.log	2057:0.0-5191.0	11.0
barcode02_combined_clusters_20_smolecule.log	20588:0.0-5195.0	6.0
barcode02_combined_clusters_20_smolecule.log	20633:0.0-5191.0	8.0
barcode02_combined_clusters_20_smolecule.log	20646:0.0-5194.0	6.0
barcode02_combined_clusters_20_smolecule.log	2064:0.0-5198.0	13.0
barcode02_combined_clusters_20_smolecule.log	206:0.0-5199.0	12.0
barcode02_combined_clusters_20_smolecule.log	2066:0.0-5201.0	19.0
barcode02_combined_clusters_20_smolecule.log	2071:0.0-5201.0	10.0
barcode02_combined_clusters_20_smolecule.log	20703:0.0-5197.0	9.0
barcode02_combined_clusters_20_smolecule.log	20725:0.0-5195.0	20.0
barcode02_combined_clusters_20_smolecule.log	20727:0.0-5195.0	12.0
barcode02_combined_clusters_20_smolecule.log	20732:0.0-5195.0	15.0
barcode02_combined_clusters_20_smolecule.log	20729:0.0-5198.0	11.0
barcode02_combined_clusters_20_smolecule.log	20748:0.0-5193.0	20.0
barcode02_combined_clusters_20_smolecule.log	2074:0.0-5199.0	16.0
barcode02_combined_clusters_20_smolecule.log	20754:0.0-5194.0	12.0
barcode02_combined_clusters_20_smolecule.log	20789:0.0-5197.0	16.0
barcode02_combined_clusters_20_smolecule.log	20828:0.0-5194.0	7.0
barcode02_combined_clusters_20_smolecule.log	2083:0.0-5197.0	9.0
barcode02_combined_clusters_20_smolecule.log	2084:0.0-5203.0	8.0
barcode02_combined_clusters_20_smolecule.log	20868:0.0-5198.0	8.0
barcode02_combined_clusters_20_smolecule.log	20869:0.0-5195.0	8.0
barcode02_combined_clusters_20_smolecule.log	20912:0.0-5198.0	15.0
barcode02_combined_clusters_20_smolecule.log	20903:0.0-5198.0	6.0
barcode02_combined_clusters_20_smolecule.log	20917:0.0-5195.0	7.0
barcode02_combined_clusters_20_smolecule.log	20935:0.0-5193.0	14.0
barcode02_combined_clusters_20_smolecule.log	2094:0.0-5194.0	16.0
barcode02_combined_clusters_20_smolecule.log	209:0.0-5201.0	17.0
barcode02_combined_clusters_20_smolecule.log	2100:0.0-5197.0	11.0
barcode02_combined_clusters_20_smolecule.log	21019:0.0-5195.0	9.0
barcode02_combined_clusters_20_smolecule.log	2102:0.0-5201.0	20.0
barcode02_combined_clusters_20_smolecule.log	21067:0.0-5190.0	7.0
barcode02_combined_clusters_20_smolecule.log	2104:0.0-5195.0	8.0
barcode02_combined_clusters_20_smolecule.log	21120:0.0-5197.0	10.0
barcode02_combined_clusters_20_smolecule.log	2111:0.0-5195.0	8.0
barcode02_combined_clusters_20_smolecule.log	21141:0.0-5197.0	10.0
barcode02_combined_clusters_20_smolecule.log	21131:0.0-5193.0	14.0
barcode02_combined_clusters_21_smolecule.log	2117:0.0-5198.0	15.0
barcode02_combined_clusters_21_smolecule.log	21207:0.0-5195.0	6.0
barcode02_combined_clusters_21_smolecule.log	2122:0.0-5193.0	18.0
barcode02_combined_clusters_21_smolecule.log	21215:0.0-5195.0	15.0
barcode02_combined_clusters_21_smolecule.log	21245:0.0-5198.0	11.0
barcode02_combined_clusters_21_smolecule.log	21239:0.0-5193.0	8.0
barcode02_combined_clusters_21_smolecule.log	2126:0.0-5199.0	15.0
barcode02_combined_clusters_21_smolecule.log	21274:0.0-5198.0	10.0
barcode02_combined_clusters_21_smolecule.log	21291:0.0-5195.0	8.0
barcode02_combined_clusters_21_smolecule.log	2131:0.0-5194.0	20.0
barcode02_combined_clusters_21_smolecule.log	21321:0.0-5198.0	12.0
barcode02_combined_clusters_21_smolecule.log	21326:0.0-5198.0	9.0
barcode02_combined_clusters_21_smolecule.log	2133:0.0-5195.0	19.0
barcode02_combined_clusters_21_smolecule.log	21343:0.0-5193.0	9.0
barcode02_combined_clusters_21_smolecule.log	21360:0.0-5201.0	7.0
barcode02_combined_clusters_21_smolecule.log	21369:0.0-5201.0	11.0
barcode02_combined_clusters_21_smolecule.log	21380:0.0-5199.0	6.0
barcode02_combined_clusters_21_smolecule.log	21409:0.0-5193.0	18.0
barcode02_combined_clusters_21_smolecule.log	2140:0.0-5192.0	6.0
barcode02_combined_clusters_21_smolecule.log	2141:0.0-5195.0	17.0
barcode02_combined_clusters_21_smolecule.log	2144:0.0-5191.0	8.0
barcode02_combined_clusters_21_smolecule.log	21509:0.0-5193.0	8.0
barcode02_combined_clusters_21_smolecule.log	21532:0.0-5197.0	6.0
barcode02_combined_clusters_21_smolecule.log	2154:0.0-5197.0	9.0
barcode02_combined_clusters_21_smolecule.log	21574:0.0-5193.0	6.0
barcode02_combined_clusters_21_smolecule.log	21591:0.0-5195.0	6.0
barcode02_combined_clusters_21_smolecule.log	21580:0.0-5197.0	19.0
barcode02_combined_clusters_21_smolecule.log	2162:0.0-5201.0	7.0
barcode02_combined_clusters_21_smolecule.log	21669:0.0-5197.0	13.0
barcode02_combined_clusters_21_smolecule.log	21676:0.0-5201.0	12.0
barcode02_combined_clusters_21_smolecule.log	2168:0.0-5199.0	14.0
barcode02_combined_clusters_21_smolecule.log	21722:0.0-5198.0	10.0
barcode02_combined_clusters_21_smolecule.log	2175:0.0-5195.0	20.0
barcode02_combined_clusters_21_smolecule.log	2178:0.0-5200.0	14.0
barcode02_combined_clusters_21_smolecule.log	217:0.0-5201.0	6.0
barcode02_combined_clusters_21_smolecule.log	21814:0.0-5193.0	9.0
barcode02_combined_clusters_21_smolecule.log	21833:0.0-5199.0	6.0
barcode02_combined_clusters_21_smolecule.log	2185:0.0-5196.0	7.0
barcode02_combined_clusters_21_smolecule.log	21889:0.0-5191.0	14.0
barcode02_combined_clusters_21_smolecule.log	21931:0.0-5193.0	8.0
barcode02_combined_clusters_21_smolecule.log	21984:0.0-5200.0	7.0
barcode02_combined_clusters_21_smolecule.log	2198:0.0-5194.0	12.0
barcode02_combined_clusters_21_smolecule.log	21999:0.0-5194.0	14.0
barcode02_combined_clusters_21_smolecule.log	22030:0.0-5198.0	12.0
barcode02_combined_clusters_21_smolecule.log	2200:0.0-5196.0	20.0
barcode02_combined_clusters_21_smolecule.log	22053:0.0-5201.0	6.0
barcode02_combined_clusters_21_smolecule.log	22098:0.0-5195.0	10.0
barcode02_combined_clusters_21_smolecule.log	220:0.0-5198.0	9.0
barcode02_combined_clusters_21_smolecule.log	22101:0.0-5198.0	14.0
barcode02_combined_clusters_21_smolecule.log	2212:0.0-5195.0	18.0
barcode02_combined_clusters_22_smolecule.log	22154:0.0-5195.0	7.0
barcode02_combined_clusters_22_smolecule.log	22159:0.0-5195.0	10.0
barcode02_combined_clusters_22_smolecule.log	2226:0.0-5198.0	12.0
barcode02_combined_clusters_22_smolecule.log	22246:0.0-5198.0	7.0
barcode02_combined_clusters_22_smolecule.log	222:0.0-5198.0	10.0
barcode02_combined_clusters_22_smolecule.log	22363:0.0-5195.0	10.0
barcode02_combined_clusters_22_smolecule.log	22379:0.0-5197.0	7.0
barcode02_combined_clusters_22_smolecule.log	2237:0.0-5195.0	13.0
barcode02_combined_clusters_22_smolecule.log	22415:0.0-5195.0	9.0
barcode02_combined_clusters_22_smolecule.log	2241:0.0-5201.0	7.0
barcode02_combined_clusters_22_smolecule.log	2243:0.0-5197.0	10.0
barcode02_combined_clusters_22_smolecule.log	2244:0.0-5201.0	15.0
barcode02_combined_clusters_22_smolecule.log	22509:0.0-5195.0	8.0
barcode02_combined_clusters_22_smolecule.log	2247:0.0-5200.0	8.0
barcode02_combined_clusters_22_smolecule.log	22535:0.0-5199.0	9.0
barcode02_combined_clusters_22_smolecule.log	22558:0.0-5198.0	14.0
barcode02_combined_clusters_22_smolecule.log	22559:0.0-5195.0	14.0
barcode02_combined_clusters_22_smolecule.log	2255:0.0-5197.0	16.0
barcode02_combined_clusters_22_smolecule.log	2256:0.0-5199.0	13.0
barcode02_combined_clusters_22_smolecule.log	22571:0.0-5194.0	15.0
barcode02_combined_clusters_22_smolecule.log	2257:0.0-5198.0	15.0
barcode02_combined_clusters_22_smolecule.log	22673:0.0-5198.0	8.0
barcode02_combined_clusters_22_smolecule.log	2267:0.0-5201.0	11.0
barcode02_combined_clusters_22_smolecule.log	2268:0.0-5197.0	19.0
barcode02_combined_clusters_22_smolecule.log	22706:0.0-5198.0	13.0
barcode02_combined_clusters_22_smolecule.log	22710:0.0-5191.0	18.0
barcode02_combined_clusters_22_smolecule.log	22730:0.0-5198.0	9.0
barcode02_combined_clusters_22_smolecule.log	22743:0.0-5200.0	10.0
barcode02_combined_clusters_22_smolecule.log	2274:0.0-5194.0	9.0
barcode02_combined_clusters_22_smolecule.log	2278:0.0-5196.0	15.0
barcode02_combined_clusters_22_smolecule.log	22790:0.0-5195.0	8.0
barcode02_combined_clusters_22_smolecule.log	22837:0.0-5191.0	8.0
barcode02_combined_clusters_22_smolecule.log	2283:0.0-5199.0	20.0
barcode02_combined_clusters_22_smolecule.log	2287:0.0-5196.0	7.0
barcode02_combined_clusters_22_smolecule.log	2289:0.0-5199.0	14.0
barcode02_combined_clusters_22_smolecule.log	22928:0.0-5194.0	9.0
barcode02_combined_clusters_22_smolecule.log	22980:0.0-5195.0	12.0
barcode02_combined_clusters_22_smolecule.log	2292:0.0-5195.0	16.0
barcode02_combined_clusters_22_smolecule.log	2298:0.0-5198.0	20.0
barcode02_combined_clusters_22_smolecule.log	22997:0.0-5196.0	12.0
barcode02_combined_clusters_22_smolecule.log	23033:0.0-5198.0	11.0
barcode02_combined_clusters_22_smolecule.log	2303:0.0-5197.0	9.0
barcode02_combined_clusters_22_smolecule.log	23072:0.0-5195.0	12.0
barcode02_combined_clusters_22_smolecule.log	23053:0.0-5202.0	10.0
barcode02_combined_clusters_22_smolecule.log	230:0.0-5194.0	10.0
barcode02_combined_clusters_22_smolecule.log	2310:0.0-5197.0	6.0
barcode02_combined_clusters_22_smolecule.log	23169:0.0-5194.0	14.0
barcode02_combined_clusters_22_smolecule.log	2311:0.0-5191.0	20.0
barcode02_combined_clusters_22_smolecule.log	23195:0.0-5195.0	13.0
barcode02_combined_clusters_22_smolecule.log	2319:0.0-5200.0	15.0
barcode02_combined_clusters_23_smolecule.log	2320:0.0-5197.0	16.0
barcode02_combined_clusters_23_smolecule.log	2322:0.0-5198.0	9.0
barcode02_combined_clusters_23_smolecule.log	23292:0.0-5197.0	14.0
barcode02_combined_clusters_23_smolecule.log	2327:0.0-5195.0	16.0
barcode02_combined_clusters_23_smolecule.log	2333:0.0-5198.0	16.0
barcode02_combined_clusters_23_smolecule.log	23307:0.0-5193.0	10.0
barcode02_combined_clusters_23_smolecule.log	23348:0.0-5194.0	13.0
barcode02_combined_clusters_23_smolecule.log	23367:0.0-5197.0	10.0
barcode02_combined_clusters_23_smolecule.log	23368:0.0-5200.0	6.0
barcode02_combined_clusters_23_smolecule.log	23379:0.0-5199.0	8.0
barcode02_combined_clusters_23_smolecule.log	2340:0.0-5195.0	20.0
barcode02_combined_clusters_23_smolecule.log	23385:0.0-5199.0	16.0
barcode02_combined_clusters_23_smolecule.log	2341:0.0-5197.0	10.0
barcode02_combined_clusters_23_smolecule.log	23428:0.0-5195.0	13.0
barcode02_combined_clusters_23_smolecule.log	2343:0.0-5194.0	20.0
barcode02_combined_clusters_23_smolecule.log	23496:0.0-5195.0	13.0
barcode02_combined_clusters_23_smolecule.log	23509:0.0-5194.0	7.0
barcode02_combined_clusters_23_smolecule.log	234:0.0-5195.0	14.0
barcode02_combined_clusters_23_smolecule.log	23595:0.0-5195.0	13.0
barcode02_combined_clusters_23_smolecule.log	23556:0.0-5195.0	11.0
barcode02_combined_clusters_23_smolecule.log	2359:0.0-5195.0	20.0
barcode02_combined_clusters_23_smolecule.log	23603:0.0-5196.0	7.0
barcode02_combined_clusters_23_smolecule.log	23635:0.0-5205.0	14.0
barcode02_combined_clusters_23_smolecule.log	2362:0.0-5198.0	19.0
barcode02_combined_clusters_23_smolecule.log	23676:0.0-5193.0	9.0
barcode02_combined_clusters_23_smolecule.log	23695:0.0-5193.0	10.0
barcode02_combined_clusters_23_smolecule.log	236:0.0-5199.0	9.0
barcode02_combined_clusters_23_smolecule.log	2374:0.0-5199.0	10.0
barcode02_combined_clusters_23_smolecule.log	23765:0.0-5198.0	8.0
barcode02_combined_clusters_23_smolecule.log	237:0.0-5197.0	15.0
barcode02_combined_clusters_23_smolecule.log	23836:0.0-5198.0	8.0
barcode02_combined_clusters_23_smolecule.log	2384:0.0-5191.0	7.0
barcode02_combined_clusters_23_smolecule.log	2388:0.0-5198.0	11.0
barcode02_combined_clusters_23_smolecule.log	23895:0.0-5195.0	6.0
barcode02_combined_clusters_23_smolecule.log	2389:0.0-5195.0	11.0
barcode02_combined_clusters_23_smolecule.log	23914:0.0-5198.0	8.0
barcode02_combined_clusters_23_smolecule.log	2391:0.0-5199.0	7.0
barcode02_combined_clusters_23_smolecule.log	2394:0.0-5193.0	8.0
barcode02_combined_clusters_23_smolecule.log	2393:0.0-5202.0	11.0
barcode02_combined_clusters_23_smolecule.log	239:0.0-5193.0	7.0
barcode02_combined_clusters_23_smolecule.log	24013:0.0-5197.0	8.0
barcode02_combined_clusters_23_smolecule.log	2406:0.0-5201.0	20.0
barcode02_combined_clusters_23_smolecule.log	2402:0.0-5194.0	6.0
barcode02_combined_clusters_23_smolecule.log	2408:0.0-5191.0	7.0
barcode02_combined_clusters_23_smolecule.log	2412:0.0-5193.0	13.0
barcode02_combined_clusters_23_smolecule.log	24161:0.0-5196.0	10.0
barcode02_combined_clusters_23_smolecule.log	2413:0.0-5195.0	20.0
barcode02_combined_clusters_23_smolecule.log	24218:0.0-5193.0	7.0
barcode02_combined_clusters_23_smolecule.log	24201:0.0-5194.0	13.0
barcode02_combined_clusters_23_smolecule.log	24255:0.0-5198.0	7.0
barcode02_combined_clusters_24_smolecule.log	2426:0.0-5198.0	10.0
barcode02_combined_clusters_24_smolecule.log	24272:0.0-5195.0	11.0
barcode02_combined_clusters_24_smolecule.log	2433:0.0-5198.0	14.0
barcode02_combined_clusters_24_smolecule.log	2432:0.0-5197.0	18.0
barcode02_combined_clusters_24_smolecule.log	2436:0.0-5197.0	20.0
barcode02_combined_clusters_24_smolecule.log	24373:0.0-5204.0	8.0
