barcode	target	n_cluster	task_index	timestamp	sample	task_index_chtronological	runtime_hours	runtime_minutes
barcode65	lpa5104	2501	204	2026-02-03T06:30:00Z	HG01593	191	17.05	1023
barcode68	lpa5104	2307	205	2026-02-03T06:30:00Z	HG03234	192	17.05	1023
barcode66	lpa5104	1879	206	2026-02-03T06:30:00Z	HG02657	190	17.05	1023
barcode71	lpa5104	1725	207	2026-02-03T06:30:00Z	NA19098	188	17.05	1023
barcode70	lpa5104	2246	201	2026-02-03T06:32:00Z	NA18868	190	17.083333333333332	1025
barcode69	lpa5104	2167	202	2026-02-03T06:32:00Z	HG03765	188	17.083333333333332	1025
barcode67	lpa5104	1801	203	2026-02-03T06:32:00Z	HG02778	189	17.083333333333332	1025
barcode65	lpa5104	2501	204	2026-02-03T06:32:00Z	HG01593	192	17.083333333333332	1025
barcode68	lpa5104	2307	205	2026-02-03T06:32:00Z	HG03234	193	17.083333333333332	1025
barcode66	lpa5104	1879	206	2026-02-03T06:32:00Z	HG02657	191	17.083333333333332	1025
barcode71	lpa5104	1725	207	2026-02-03T06:32:00Z	NA19098	189	17.083333333333332	1025
barcode72	lpa5104	2501	208	2026-02-03T06:32:00Z	NA19190	181	17.083333333333332	1025
barcode69	lpa5104	2167	202	2026-02-03T06:34:00Z	HG03765	189	17.116666666666667	1027
barcode67	lpa5104	1801	203	2026-02-03T06:34:00Z	HG02778	190	17.116666666666667	1027
barcode65	lpa5104	2501	204	2026-02-03T06:34:00Z	HG01593	193	17.116666666666667	1027
barcode68	lpa5104	2307	205	2026-02-03T06:34:00Z	HG03234	194	17.116666666666667	1027
barcode66	lpa5104	1879	206	2026-02-03T06:34:00Z	HG02657	192	17.116666666666667	1027
barcode71	lpa5104	1725	207	2026-02-03T06:34:00Z	NA19098	190	17.116666666666667	1027
barcode72	lpa5104	2501	208	2026-02-03T06:34:00Z	NA19190	182	17.116666666666667	1027
barcode70	lpa5104	2279	209	2026-02-03T06:34:00Z	NA18868	191	17.116666666666667	1027
barcode69	lpa5104	2167	202	2026-02-03T06:55:00Z	HG03765	190	17.466666666666665	1048
barcode67	lpa5104	1801	203	2026-02-03T06:55:00Z	HG02778	191	17.466666666666665	1048
barcode68	lpa5104	2307	205	2026-02-03T06:55:00Z	HG03234	195	17.466666666666665	1048
barcode66	lpa5104	1879	206	2026-02-03T06:55:00Z	HG02657	193	17.466666666666665	1048
barcode71	lpa5104	1725	207	2026-02-03T06:55:00Z	NA19098	191	17.466666666666665	1048
barcode72	lpa5104	2501	208	2026-02-03T06:55:00Z	NA19190	183	17.466666666666665	1048
barcode70	lpa5104	2279	209	2026-02-03T06:55:00Z	NA18868	192	17.466666666666665	1048
barcode65	lpa5104	2531	210	2026-02-03T06:55:00Z	HG01593	194	17.466666666666665	1048
barcode69	lpa5104	2167	202	2026-02-03T06:58:00Z	HG03765	191	17.516666666666666	1051
barcode68	lpa5104	2307	205	2026-02-03T06:58:00Z	HG03234	196	17.516666666666666	1051
barcode66	lpa5104	1879	206	2026-02-03T06:58:00Z	HG02657	194	17.516666666666666	1051
barcode71	lpa5104	1725	207	2026-02-03T06:58:00Z	NA19098	192	17.516666666666666	1051
barcode72	lpa5104	2501	208	2026-02-03T06:58:00Z	NA19190	184	17.516666666666666	1051
barcode70	lpa5104	2279	209	2026-02-03T06:58:00Z	NA18868	193	17.516666666666666	1051
barcode65	lpa5104	2531	210	2026-02-03T06:58:00Z	HG01593	195	17.516666666666666	1051
barcode67	lpa5104	1827	211	2026-02-03T06:58:00Z	HG02778	192	17.516666666666666	1051
barcode69	lpa5104	2167	202	2026-02-03T07:00:00Z	HG03765	192	17.55	1053
barcode66	lpa5104	1879	206	2026-02-03T07:00:00Z	HG02657	195	17.55	1053
barcode71	lpa5104	1725	207	2026-02-03T07:00:00Z	NA19098	193	17.55	1053
barcode72	lpa5104	2501	208	2026-02-03T07:00:00Z	NA19190	185	17.55	1053
barcode70	lpa5104	2279	209	2026-02-03T07:00:00Z	NA18868	194	17.55	1053
barcode65	lpa5104	2531	210	2026-02-03T07:00:00Z	HG01593	196	17.55	1053
barcode67	lpa5104	1827	211	2026-02-03T07:00:00Z	HG02778	193	17.55	1053
barcode68	lpa5104	2336	212	2026-02-03T07:00:00Z	HG03234	197	17.55	1053
barcode66	lpa5104	1879	206	2026-02-03T07:02:00Z	HG02657	196	17.583333333333332	1055
barcode71	lpa5104	1725	207	2026-02-03T07:02:00Z	NA19098	194	17.583333333333332	1055
barcode72	lpa5104	2501	208	2026-02-03T07:02:00Z	NA19190	186	17.583333333333332	1055
barcode70	lpa5104	2279	209	2026-02-03T07:02:00Z	NA18868	195	17.583333333333332	1055
barcode65	lpa5104	2531	210	2026-02-03T07:02:00Z	HG01593	197	17.583333333333332	1055
barcode67	lpa5104	1827	211	2026-02-03T07:02:00Z	HG02778	194	17.583333333333332	1055
barcode68	lpa5104	2336	212	2026-02-03T07:02:00Z	HG03234	198	17.583333333333332	1055
barcode69	lpa5104	2237	213	2026-02-03T07:02:00Z	HG03765	193	17.583333333333332	1055
barcode71	lpa5104	1725	207	2026-02-03T07:10:00Z	NA19098	195	17.716666666666665	1063
barcode72	lpa5104	2501	208	2026-02-03T07:10:00Z	NA19190	187	17.716666666666665	1063
barcode70	lpa5104	2279	209	2026-02-03T07:10:00Z	NA18868	196	17.716666666666665	1063
barcode65	lpa5104	2531	210	2026-02-03T07:10:00Z	HG01593	198	17.716666666666665	1063
barcode67	lpa5104	1827	211	2026-02-03T07:10:00Z	HG02778	195	17.716666666666665	1063
barcode68	lpa5104	2336	212	2026-02-03T07:10:00Z	HG03234	199	17.716666666666665	1063
barcode69	lpa5104	2237	213	2026-02-03T07:10:00Z	HG03765	194	17.716666666666665	1063
barcode66	lpa5104	1908	214	2026-02-03T07:10:00Z	HG02657	197	17.716666666666665	1063
barcode72	lpa5104	2501	208	2026-02-03T07:23:00Z	NA19190	188	17.933333333333334	1076
barcode70	lpa5104	2279	209	2026-02-03T07:23:00Z	NA18868	197	17.933333333333334	1076
barcode65	lpa5104	2531	210	2026-02-03T07:23:00Z	HG01593	199	17.933333333333334	1076
barcode67	lpa5104	1827	211	2026-02-03T07:23:00Z	HG02778	196	17.933333333333334	1076
barcode68	lpa5104	2336	212	2026-02-03T07:23:00Z	HG03234	200	17.933333333333334	1076
barcode69	lpa5104	2237	213	2026-02-03T07:23:00Z	HG03765	195	17.933333333333334	1076
barcode66	lpa5104	1908	214	2026-02-03T07:23:00Z	HG02657	198	17.933333333333334	1076
barcode71	lpa5104	1736	215	2026-02-03T07:23:00Z	NA19098	196	17.933333333333334	1076
barcode65	lpa5104	2531	210	2026-02-03T07:24:00Z	HG01593	200	17.95	1077
barcode67	lpa5104	1827	211	2026-02-03T07:24:00Z	HG02778	197	17.95	1077
barcode68	lpa5104	2336	212	2026-02-03T07:24:00Z	HG03234	201	17.95	1077
barcode69	lpa5104	2237	213	2026-02-03T07:24:00Z	HG03765	196	17.95	1077
barcode66	lpa5104	1908	214	2026-02-03T07:24:00Z	HG02657	199	17.95	1077
barcode71	lpa5104	1736	215	2026-02-03T07:24:00Z	NA19098	197	17.95	1077
barcode72	lpa5104	2561	216	2026-02-03T07:24:00Z	NA19190	189	17.95	1077
barcode70	lpa5104	2317	217	2026-02-03T07:24:00Z	NA18868	198	17.95	1077
barcode67	lpa5104	1827	211	2026-02-03T07:44:00Z	HG02778	198	18.283333333333335	1097
barcode68	lpa5104	2336	212	2026-02-03T07:44:00Z	HG03234	202	18.283333333333335	1097
barcode69	lpa5104	2237	213	2026-02-03T07:44:00Z	HG03765	197	18.283333333333335	1097
barcode66	lpa5104	1908	214	2026-02-03T07:44:00Z	HG02657	200	18.283333333333335	1097
barcode71	lpa5104	1736	215	2026-02-03T07:44:00Z	NA19098	198	18.283333333333335	1097
barcode72	lpa5104	2561	216	2026-02-03T07:44:00Z	NA19190	190	18.283333333333335	1097
barcode70	lpa5104	2317	217	2026-02-03T07:44:00Z	NA18868	199	18.283333333333335	1097
barcode65	lpa5104	2574	218	2026-02-03T07:44:00Z	HG01593	201	18.283333333333335	1097
barcode67	lpa5104	1827	211	2026-02-03T07:47:00Z	HG02778	199	18.333333333333332	1100
barcode69	lpa5104	2237	213	2026-02-03T07:47:00Z	HG03765	198	18.333333333333332	1100
barcode66	lpa5104	1908	214	2026-02-03T07:47:00Z	HG02657	201	18.333333333333332	1100
barcode71	lpa5104	1736	215	2026-02-03T07:47:00Z	NA19098	199	18.333333333333332	1100
barcode72	lpa5104	2561	216	2026-02-03T07:47:00Z	NA19190	191	18.333333333333332	1100
barcode70	lpa5104	2317	217	2026-02-03T07:47:00Z	NA18868	200	18.333333333333332	1100
barcode65	lpa5104	2574	218	2026-02-03T07:47:00Z	HG01593	202	18.333333333333332	1100
barcode68	lpa5104	2361	219	2026-02-03T07:47:00Z	HG03234	203	18.333333333333332	1100
barcode69	lpa5104	2237	213	2026-02-03T07:55:00Z	HG03765	199	18.466666666666665	1108
barcode66	lpa5104	1908	214	2026-02-03T07:55:00Z	HG02657	202	18.466666666666665	1108
barcode71	lpa5104	1736	215	2026-02-03T07:55:00Z	NA19098	200	18.466666666666665	1108
barcode72	lpa5104	2561	216	2026-02-03T07:55:00Z	NA19190	192	18.466666666666665	1108
barcode70	lpa5104	2317	217	2026-02-03T07:55:00Z	NA18868	201	18.466666666666665	1108
barcode65	lpa5104	2574	218	2026-02-03T07:55:00Z	HG01593	203	18.466666666666665	1108
barcode68	lpa5104	2361	219	2026-02-03T07:55:00Z	HG03234	204	18.466666666666665	1108
barcode67	lpa5104	1840	220	2026-02-03T07:55:00Z	HG02778	200	18.466666666666665	1108
barcode66	lpa5104	1908	214	2026-02-03T08:03:00Z	HG02657	203	18.6	1116
barcode71	lpa5104	1736	215	2026-02-03T08:03:00Z	NA19098	201	18.6	1116
barcode72	lpa5104	2561	216	2026-02-03T08:03:00Z	NA19190	193	18.6	1116
barcode70	lpa5104	2317	217	2026-02-03T08:03:00Z	NA18868	202	18.6	1116
barcode65	lpa5104	2574	218	2026-02-03T08:03:00Z	HG01593	204	18.6	1116
barcode68	lpa5104	2361	219	2026-02-03T08:03:00Z	HG03234	205	18.6	1116
barcode67	lpa5104	1840	220	2026-02-03T08:03:00Z	HG02778	201	18.6	1116
barcode69	lpa5104	2309	221	2026-02-03T08:03:00Z	HG03765	200	18.6	1116
barcode71	lpa5104	1736	215	2026-02-03T08:07:00Z	NA19098	202	18.666666666666668	1120
barcode72	lpa5104	2561	216	2026-02-03T08:07:00Z	NA19190	194	18.666666666666668	1120
barcode70	lpa5104	2317	217	2026-02-03T08:07:00Z	NA18868	203	18.666666666666668	1120
barcode65	lpa5104	2574	218	2026-02-03T08:07:00Z	HG01593	205	18.666666666666668	1120
barcode68	lpa5104	2361	219	2026-02-03T08:07:00Z	HG03234	206	18.666666666666668	1120
barcode67	lpa5104	1840	220	2026-02-03T08:07:00Z	HG02778	202	18.666666666666668	1120
barcode69	lpa5104	2309	221	2026-02-03T08:07:00Z	HG03765	201	18.666666666666668	1120
barcode66	lpa5104	1933	222	2026-02-03T08:07:00Z	HG02657	204	18.666666666666668	1120
barcode71	lpa5104	1736	215	2026-02-03T08:23:00Z	NA19098	203	18.933333333333334	1136
barcode72	lpa5104	2561	216	2026-02-03T08:23:00Z	NA19190	195	18.933333333333334	1136
barcode65	lpa5104	2574	218	2026-02-03T08:23:00Z	HG01593	206	18.933333333333334	1136
barcode68	lpa5104	2361	219	2026-02-03T08:23:00Z	HG03234	207	18.933333333333334	1136
barcode67	lpa5104	1840	220	2026-02-03T08:23:00Z	HG02778	203	18.933333333333334	1136
barcode69	lpa5104	2309	221	2026-02-03T08:23:00Z	HG03765	202	18.933333333333334	1136
barcode66	lpa5104	1933	222	2026-02-03T08:23:00Z	HG02657	205	18.933333333333334	1136
barcode70	lpa5104	2349	223	2026-02-03T08:23:00Z	NA18868	204	18.933333333333334	1136
barcode65	lpa5104	2574	218	2026-02-03T08:24:00Z	HG01593	207	18.95	1137
barcode68	lpa5104	2361	219	2026-02-03T08:24:00Z	HG03234	208	18.95	1137
barcode67	lpa5104	1840	220	2026-02-03T08:24:00Z	HG02778	204	18.95	1137
barcode69	lpa5104	2309	221	2026-02-03T08:24:00Z	HG03765	203	18.95	1137
barcode66	lpa5104	1933	222	2026-02-03T08:24:00Z	HG02657	206	18.95	1137
barcode70	lpa5104	2349	223	2026-02-03T08:24:00Z	NA18868	205	18.95	1137
barcode71	lpa5104	1754	224	2026-02-03T08:24:00Z	NA19098	204	18.95	1137
barcode72	lpa5104	2599	225	2026-02-03T08:24:00Z	NA19190	196	18.95	1137
barcode68	lpa5104	2361	219	2026-02-03T08:34:00Z	HG03234	209	19.116666666666667	1147
barcode67	lpa5104	1840	220	2026-02-03T08:34:00Z	HG02778	205	19.116666666666667	1147
barcode69	lpa5104	2309	221	2026-02-03T08:34:00Z	HG03765	204	19.116666666666667	1147
barcode66	lpa5104	1933	222	2026-02-03T08:34:00Z	HG02657	207	19.116666666666667	1147
barcode70	lpa5104	2349	223	2026-02-03T08:34:00Z	NA18868	206	19.116666666666667	1147
barcode71	lpa5104	1754	224	2026-02-03T08:34:00Z	NA19098	205	19.116666666666667	1147
barcode72	lpa5104	2599	225	2026-02-03T08:34:00Z	NA19190	197	19.116666666666667	1147
barcode65	lpa5104	2607	226	2026-02-03T08:34:00Z	HG01593	208	19.116666666666667	1147
barcode67	lpa5104	1840	220	2026-02-03T08:35:00Z	HG02778	206	19.133333333333333	1148
barcode69	lpa5104	2309	221	2026-02-03T08:35:00Z	HG03765	205	19.133333333333333	1148
barcode66	lpa5104	1933	222	2026-02-03T08:35:00Z	HG02657	208	19.133333333333333	1148
barcode70	lpa5104	2349	223	2026-02-03T08:35:00Z	NA18868	207	19.133333333333333	1148
barcode71	lpa5104	1754	224	2026-02-03T08:35:00Z	NA19098	206	19.133333333333333	1148
barcode72	lpa5104	2599	225	2026-02-03T08:35:00Z	NA19190	198	19.133333333333333	1148
barcode65	lpa5104	2607	226	2026-02-03T08:35:00Z	HG01593	209	19.133333333333333	1148
barcode68	lpa5104	2378	227	2026-02-03T08:35:00Z	HG03234	210	19.133333333333333	1148
barcode69	lpa5104	2354	1	2026-02-03T08:45:00Z	HG03765	206	19.3	1158
barcode66	lpa5104	1943	2	2026-02-03T08:45:00Z	HG02657	209	19.3	1158
barcode72	lpa5104	2606	3	2026-02-03T08:45:00Z	NA19190	199	19.3	1158
barcode71	lpa5104	1754	4	2026-02-03T08:45:00Z	NA19098	207	19.3	1158
barcode67	lpa5104	1861	5	2026-02-03T08:45:00Z	HG02778	207	19.3	1158
barcode70	lpa5104	2362	6	2026-02-03T08:45:00Z	NA18868	208	19.3	1158
barcode65	lpa5104	2607	7	2026-02-03T08:45:00Z	HG01593	210	19.3	1158
barcode68	lpa5104	2378	8	2026-02-03T08:45:00Z	HG03234	211	19.3	1158
