log_file	region	median_depth
barcode02_combined_clusters_229.log	7731_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_229.log	7742_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_229.log	7743_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_22.log	1133_sub1:0.0-5103.0	18.0
barcode02_combined_clusters_22.log	11336_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_22.log	11369_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_22.log	11375_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_22.log	1137_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_22.log	11388_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_22.log	1139_sub1:0.0-5103.0	19.0
barcode02_combined_clusters_22.log	11406_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_22.log	11427_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_22.log	11432_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_230.log	7744_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_230.log	7748_sub0:0.0-5103.0	23.0
barcode02_combined_clusters_230.log	7750_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_230.log	7752_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_230.log	7753_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_230.log	7759_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_230.log	7788_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_230.log	7803_sub0:0.0-5103.0	25.0
barcode02_combined_clusters_230.log	7804_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_230.log	7805_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_231.log	7811_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_231.log	7821_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_231.log	7831_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_231.log	7834_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_231.log	7836_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_231.log	7840_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_231.log	7846_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_231.log	7856_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_231.log	7854_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_231.log	7860_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_232.log	7869_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_232.log	7896_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_232.log	7904_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_232.log	7899_sub0:0.0-5103.0	26.0
barcode02_combined_clusters_232.log	790_sub2:0.0-5103.0	15.0
barcode02_combined_clusters_232.log	79154_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_232.log	7933_sub0:0.0-5103.0	22.0
barcode02_combined_clusters_232.log	7918_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_232.log	7935_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_232.log	7936_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_233.log	793_sub1:0.0-5103.0	20.0
barcode02_combined_clusters_233.log	7937_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_233.log	7944_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_233.log	7941_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_233.log	7954_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_233.log	7960_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_233.log	7966_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_233.log	7985_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_233.log	796_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_233.log	7994_sub0:0.0-5103.0	26.0
barcode02_combined_clusters_234.log	7997_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_234.log	8002_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_234.log	8011_sub0:0.0-5103.0	23.0
barcode02_combined_clusters_234.log	8007_sub0:0.0-5103.0	21.0
barcode02_combined_clusters_234.log	8017_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_234.log	8033_sub0:0.0-5103.0	24.0
barcode02_combined_clusters_234.log	80384_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_234.log	8038_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_234.log	8047_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_234.log	804_sub1:0.0-5103.0	8.0
barcode02_combined_clusters_235.log	805_sub1:0.0-5103.0	17.0
barcode02_combined_clusters_235.log	8053_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_235.log	8060_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_235.log	8063_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_235.log	8071_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_235.log	8077_sub0:0.0-5103.0	21.0
barcode02_combined_clusters_235.log	8089_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_235.log	8106_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_235.log	8108_sub0:0.0-5103.0	24.0
barcode02_combined_clusters_235.log	810_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_236.log	8120_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_236.log	8121_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_236.log	8127_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_236.log	813_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_236.log	8143_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_236.log	8145_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_236.log	8159_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_236.log	8167_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_236.log	8169_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_236.log	8170_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_237.log	8175_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_237.log	8174_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_237.log	8177_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_237.log	8183_sub0:0.0-5103.0	21.0
barcode02_combined_clusters_237.log	8212_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_237.log	822_sub1:0.0-5103.0	19.0
barcode02_combined_clusters_237.log	824_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_237.log	8250_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_237.log	8256_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_237.log	825_sub0:0.0-5103.0	21.0
barcode02_combined_clusters_238.log	8271_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_238.log	8286_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_238.log	8292_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_238.log	8289_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_238.log	82_sub1:1.0-5103.0	18.0
barcode02_combined_clusters_238.log	8298_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_238.log	8304_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_238.log	8300_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_238.log	831_sub1:0.0-5103.0	7.0
barcode02_combined_clusters_238.log	8327_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_239.log	8332_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_239.log	833_sub1:0.0-5103.0	13.0
barcode02_combined_clusters_239.log	8340_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_239.log	8343_sub0:0.0-5103.0	21.0
barcode02_combined_clusters_239.log	8352_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_239.log	8346_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_239.log	8377_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_239.log	8374_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_239.log	8380_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_239.log	8382_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_23.log	11439_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_23.log	11438_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_23.log	11471_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_23.log	11446_sub0:0.0-5103.0	21.0
barcode02_combined_clusters_23.log	11484_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_23.log	11480_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_23.log	11488_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_23.log	11488_sub3:0.0-5103.0	12.0
barcode02_combined_clusters_23.log	11491_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_23.log	11510_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_240.log	8384_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_240.log	839_sub1:0.0-5103.0	14.0
barcode02_combined_clusters_240.log	8402_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_240.log	8408_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_240.log	8413_sub1:0.0-5103.0	17.0
barcode02_combined_clusters_240.log	841_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_240.log	8440_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_240.log	8444_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_240.log	8446_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_240.log	844_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_241.log	846_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_241.log	8469_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_241.log	8478_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_241.log	8482_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_241.log	8483_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_241.log	8488_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_241.log	8510_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_241.log	8512_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_241.log	851_sub1:0.0-5103.0	8.0
barcode02_combined_clusters_241.log	8523_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_242.log	8566_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_242.log	853_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_242.log	8569_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_242.log	856_sub1:0.0-5103.0	15.0
barcode02_combined_clusters_242.log	8576_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_242.log	8583_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_242.log	8595_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_242.log	8598_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_242.log	859_sub1:0.0-5103.0	8.0
barcode02_combined_clusters_242.log	8600_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_243.log	8602_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_243.log	8605_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_243.log	8615_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_243.log	861_sub1:0.0-5103.0	16.0
barcode02_combined_clusters_243.log	8627_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_243.log	8630_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_243.log	8644_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_243.log	8631_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_243.log	8654_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_243.log	864_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_244.log	8657_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_244.log	8658_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_244.log	8655_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_244.log	8662_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_244.log	8659_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_244.log	8674_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_244.log	866_sub1:0.0-5103.0	8.0
barcode02_combined_clusters_244.log	8683_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_244.log	8684_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_244.log	8690_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_245.log	8696_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_245.log	8710_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_245.log	871_sub1:0.0-5103.0	8.0
barcode02_combined_clusters_245.log	8726_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_245.log	8753_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_245.log	8755_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_245.log	875_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_245.log	8773_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_245.log	8776_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_245.log	8781_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_246.log	878_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_246.log	8801_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_246.log	8803_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_246.log	8804_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_246.log	8822_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_246.log	8826_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_246.log	8833_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_246.log	8848_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_246.log	8854_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_246.log	88646_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_247.log	88660_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_247.log	88661_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_247.log	88668_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_247.log	88684_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_247.log	88706_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_247.log	88730_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_247.log	88737_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_247.log	88738_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_247.log	88814_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_247.log	88762_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_248.log	8882_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_248.log	88826_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_248.log	88865_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_248.log	8887_sub0:0.0-5103.0	21.0
barcode02_combined_clusters_248.log	8888_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_248.log	88942_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_248.log	88893_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_248.log	8902_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_248.log	89051_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_248.log	89055_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_249.log	890_sub1:0.0-5103.0	8.0
barcode02_combined_clusters_249.log	89149_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_249.log	891_sub1:0.0-5103.0	13.0
barcode02_combined_clusters_249.log	8920_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_249.log	8921_sub0:0.0-5103.0	24.0
barcode02_combined_clusters_249.log	8932_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_249.log	89243_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_249.log	89379_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_249.log	89413_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_249.log	89505_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_24.log	11513_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_24.log	11514_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_24.log	11518_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_24.log	11538_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_24.log	11542_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_24.log	11549_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_24.log	11557_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_24.log	1155_sub1:0.0-5103.0	14.0
barcode02_combined_clusters_24.log	1156_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_24.log	11573_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_250.log	8957_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_250.log	8953_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_250.log	8967_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_250.log	89785_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_250.log	89944_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_250.log	8996_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_250.log	90003_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_250.log	90047_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_250.log	9002_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_250.log	9005_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_251.log	9007_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_251.log	9011_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_251.log	9020_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_251.log	9012_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_251.log	9028_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_251.log	9026_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_251.log	9036_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_251.log	90372_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_251.log	9046_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_251.log	9045_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_252.log	90567_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_252.log	9063_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_252.log	9066_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_252.log	9068_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_252.log	9074_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_252.log	9075_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_252.log	9077_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_252.log	9102_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_252.log	9098_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_252.log	910_sub1:0.0-5103.0	16.0
barcode02_combined_clusters_253.log	9118_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_253.log	911_sub1:0.0-5103.0	19.0
barcode02_combined_clusters_253.log	9120_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_253.log	9128_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_253.log	9135_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_253.log	9132_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_253.log	9152_sub0:0.0-5103.0	21.0
barcode02_combined_clusters_253.log	916_sub1:0.0-5103.0	11.0
barcode02_combined_clusters_253.log	9154_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_253.log	9171_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_254.log	9179_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_254.log	9192_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_254.log	919_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_254.log	91_sub1:0.0-5103.0	20.0
barcode02_combined_clusters_254.log	9217_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_254.log	9227_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_254.log	9228_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_254.log	9237_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_254.log	9240_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_254.log	92487_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_255.log	9248_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_255.log	9249_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_255.log	9250_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_255.log	925_sub1:0.0-5103.0	12.0
barcode02_combined_clusters_255.log	9270_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_255.log	927_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_255.log	9287_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_255.log	9294_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_255.log	929_sub1:0.0-5103.0	14.0
barcode02_combined_clusters_255.log	9303_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_256.log	9307_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_256.log	9311_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_256.log	931_sub1:0.0-5103.0	20.0
barcode02_combined_clusters_256.log	9322_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_256.log	9325_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_256.log	9323_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_256.log	9328_sub1:0.0-5103.0	6.0
barcode02_combined_clusters_256.log	9327_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_256.log	9332_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_256.log	9341_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_257.log	9358_sub0:0.0-5103.0	23.0
barcode02_combined_clusters_257.log	9348_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_257.log	9365_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_257.log	9375_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_257.log	9380_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_257.log	9395_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_257.log	9386_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_257.log	9399_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_257.log	939_sub1:0.0-5103.0	21.0
barcode02_combined_clusters_257.log	9403_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_258.log	9415_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_258.log	9413_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_258.log	9426_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_258.log	9430_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_258.log	9435_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_258.log	9442_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_258.log	9454_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_258.log	9451_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_258.log	9459_sub0:0.0-5103.0	23.0
barcode02_combined_clusters_258.log	9461_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_259.log	94730_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_259.log	9473_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_259.log	94810_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_259.log	94938_sub0:0.0-5103.0	26.0
barcode02_combined_clusters_259.log	95286_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_259.log	9533_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_259.log	9537_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_259.log	9547_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_259.log	9548_sub0:0.0-5103.0	23.0
barcode02_combined_clusters_259.log	9560_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_25.log	11613_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_25.log	1157_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_25.log	11625_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_25.log	11626_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_25.log	11636_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_25.log	11644_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_25.log	11646_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_25.log	11657_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_25.log	1165_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_25.log	11662_sub0:0.0-5103.0	17.0
barcode02_combined_clusters_260.log	9571_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_260.log	9580_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_260.log	958_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_260.log	95_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_260.log	960_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_260.log	9608_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_260.log	9610_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_260.log	9613_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_260.log	9614_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_260.log	9617_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_261.log	9625_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_261.log	9628_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_261.log	9656_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_261.log	9657_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_261.log	9678_sub0:0.0-5103.0	11.0
barcode02_combined_clusters_261.log	966_sub0:0.0-5103.0	23.0
barcode02_combined_clusters_261.log	9685_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_261.log	9684_sub0:0.0-5103.0	8.0
barcode02_combined_clusters_261.log	968_sub1:0.0-5103.0	16.0
barcode02_combined_clusters_261.log	9699_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_262.log	9707_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_262.log	969_sub1:0.0-5103.0	14.0
barcode02_combined_clusters_262.log	971_sub1:0.0-5103.0	7.0
barcode02_combined_clusters_262.log	9742_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_262.log	9723_sub0:0.0-5103.0	14.0
barcode02_combined_clusters_262.log	9745_sub0:0.0-5103.0	18.0
barcode02_combined_clusters_262.log	9747_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_262.log	974_sub1:0.0-5103.0	9.0
barcode02_combined_clusters_262.log	9774_sub0:0.0-5103.0	10.0
barcode02_combined_clusters_262.log	9789_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_263.log	978_sub1:0.0-5103.0	10.0
barcode02_combined_clusters_263.log	9791_sub0:0.0-5103.0	7.0
barcode02_combined_clusters_263.log	9798_sub0:0.0-5103.0	15.0
barcode02_combined_clusters_263.log	9802_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_263.log	9805_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_263.log	9812_sub0:0.0-5103.0	6.0
barcode02_combined_clusters_263.log	9819_sub0:0.0-5103.0	19.0
barcode02_combined_clusters_263.log	981_sub1:0.0-5103.0	23.0
barcode02_combined_clusters_263.log	9823_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_263.log	9836_sub0:0.0-5103.0	9.0
barcode02_combined_clusters_264.log	9840_sub0:0.0-5103.0	21.0
barcode02_combined_clusters_264.log	9845_sub0:0.0-5103.0	20.0
barcode02_combined_clusters_264.log	9850_sub0:0.0-5103.0	12.0
barcode02_combined_clusters_264.log	9846_sub0:0.0-5103.0	13.0
barcode02_combined_clusters_264.log	9863_sub0:0.0-5103.0	16.0
barcode02_combined_clusters_264.log	9867_sub0:0.0-5103.0	20.0
